,0,1,2
33,/empleos/practicante-de-contabilidad-senati-1113564011.html?indiceAviso=2,"Practicante de Contabilidad, en SENATI - septiembre 2019 - bumeran.com.pe", Nos encontramos en la búsqueda de un practicante  profesional egresado de las carrera de ContabilidadSe valorará experiencia en el área de Control de PagosExcel Intermedio / AvanzadoOfrecemosConvenio de Practicas ProfesionalesSubvención economica de 1200Seguro     El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Bumeran sea responsable por ello.    
34,/empleos/practicante-de-mantenimiento-industrias-san-miguel-1113578698.html?indiceAviso=3,"Practicante de Mantenimiento , en INDUSTRIAS SAN MIGUEL - septiembre 2019 - bumeran.com.pe"," Importante empresa dedicada a la fabricación de bebidas gasificadas, aguas de mesa, entre otros, requiere incorporar a su equipo de trabajo al siguiente profesional para realizar prácticas profesionales: INGENIERO MECÁNICO y/o INGENIERO INDUSTRIAL con conocimientos en:  - Office- Línea de Manufactura- Gestión de mantenimiento - Gestión de Indicadores- Gestión de Compras Competencias requeridas:- Trabajo en equipo- Proactividad- Empatía- Iniciativa Beneficios:DISPONIBILIDAD INMEDIATAPRÁCTICAS PAGADASALIMENTACIÓN CUBIERTA AL 100% POR LA EMPRESALAS PRACTICAS SE REALIZARAN EN LA CIUDAD DE AREQUIPA       El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Bumeran sea responsable por ello.    "
35,/empleos/practicante-de-electrotecnia-industrial-adecco-peru-s.a-1113547936.html?indiceAviso=4,"Practicante de Electrotecnia Industrial, en ADECCO PERÚ S.A - septiembre 2019 - bumeran.com.pe"," Por encargo de nuestro cliente, importante empresa del sector eléctrico, nos encontramos en búsqueda de:PRACTICANTE DE ELECTROTECNIA INDUSTRIALRequisitos:Egresado de la carrera técnica de Electrotecnia Industrial.Experiencia como practicante pre profesional. Haber concluido estudios  en el 2019-I o 2019-II. Contar con disponibilidad para viajar.  Función principal:Brindar soporte a las actividades de operación y mantenimiento en líneas de transmisión. Beneficios:Contrato de 01 año como practicante profesional. Seguro FOLA.      El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Bumeran sea responsable por ello.    "
36,/empleos/practicante-profesional-de-contabilidad-1113576752.html?indiceAviso=5,"Practicante profesional de contabilidad, en Confidencial - septiembre 2019 - bumeran.com.pe"," Nos encontramos en la busqueda de 1 practicante Profesional de contabilidad:Requisitos:Egresados universitarios de carrera de Contabilidad.Deseable experiencia mínima de 03 meses en puestos similares.Disponibilidad para hacer prácticas profesionales (48 horas semanas) Funciones:Apoyar en el registro y control de las diferentes operaciones del área.apoyar a registrar facturas sin orden de compra, servicios y gastos varios.Ingresar diversos documentos al sistema.Otras funciones que requiera el área. Beneficios:Subvención económica superior al mercado. (S/. 1200)Seguro médico de practicante de practicante.Beneficios corporativos.     El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Bumeran sea responsable por ello.    "
37,/empleos/practicante-de-marketing-practiagro-1113570333.html?indiceAviso=6,"PRACTICANTE DE MARKETING, en PRACTIAGRO  - septiembre 2019 - bumeran.com.pe"," PRACTIAGRO, empresa peruana en el area de alimentos se encuentra en la búsqueda de una practicante para cumplir funciones de  Marketing      El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Bumeran sea responsable por ello.    "
38,/empleos/practicante-de-comunity-manager-rplantearq-studio-1113556326.html?indiceAviso=7,"PRACTICANTE DE COMUNITY MANAGER, en Rplantearq Studio - septiembre 2019 - bumeran.com.pe", Se necesita practicante Comunity Manager Part Time para laborar en estudio de Arquitectura desarrollando las siguientes actividades:* Creacion de contenido* Supervision de Fan Page     El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Bumeran sea responsable por ello.    
39,/empleos/solicito-abogado-y-practicante-corporacion-logistica-m&m-1113552887.html?indiceAviso=8,"solicito abogado y practicante, en corporacion logistica m&m  - septiembre 2019 - bumeran.com.pe", solicito abogado y practicante de la carrera de derecho para la ciudad de arequipa para una Corporacion enviar su curriculum via whassap      El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Bumeran sea responsable por ello.    
40,/empleos/practicante-de-marketing-digital-autohacks-1113539957.html?indiceAviso=9,"Practicante de marketing digital, en autohacks - septiembre 2019 - bumeran.com.pe"," Empresa requiere incorporar a un practicante para el área de marketing digital.  FUNCIONES:- Apoyo en el manejo de redes sociales según indicaciones del área.- Generación de contenidos SEO.- Posicionamiento SEO- Optimización de Adwords.- Email Marketing- Planificación de campañasREQUISITOS:- Estudiante o recién egresado universitario o técnico  carreras de Marketing, Comunicaciones o afines- Proactivo con orientación al manejo de Marketing Digital (SEO, SEM, Redes sociales,Web, etc)BENEFICIOSTrabajar medio tiempo en oficina de San IsidroHorario: Lunes a Sábado 10:00 am - 2:00 pmBono de 500 soles.Al culminar las prácticas de 3 meses, se entregará constancia de practicas.Tipo de puesto: Medio tiempo, Temporal, Beca / prácticas, Comisión     El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Bumeran sea responsable por ello.    "
41,/empleos/practicas-en-logistica-senati-1113542717.html?indiceAviso=10,"Practicas en Logistica, en SENATI - septiembre 2019 - bumeran.com.pe"," Nos encontramos en la búsqueda de un practicante  profesional egresado de las carrera de Administración de Empresas, Administración Industrial, Ingeniería Industrial, o Carrrera Profesional de Producción Industrial o carreras afines.Se valorará experiencia en el área de LogísticaExcel Intermedio / AvanzadoOfrecemosConvenio de Practicas ProfesionalesSubvención economica de 1200Seguro     El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Bumeran sea responsable por ello.    "
42,/empleos/practicas-en-logistica-senati-1113542717.html?indiceAviso=10,"Practicas en Logistica, en SENATI - septiembre 2019 - bumeran.com.pe"," Nos encontramos en la búsqueda de un practicante  profesional egresado de las carrera de Administración de Empresas, Administración Industrial, Ingeniería Industrial, o Carrrera Profesional de Producción Industrial o carreras afines.Se valorará experiencia en el área de LogísticaExcel Intermedio / AvanzadoOfrecemosConvenio de Practicas ProfesionalesSubvención economica de 1200Seguro     El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Bumeran sea responsable por ello.    "
43,/empleos/practicas-en-logistica-senati-1113542717.html?indiceAviso=10,"Practicas en Logistica, en SENATI - septiembre 2019 - bumeran.com.pe"," Nos encontramos en la búsqueda de un practicante  profesional egresado de las carrera de Administración de Empresas, Administración Industrial, Ingeniería Industrial, o Carrrera Profesional de Producción Industrial o carreras afines.Se valorará experiencia en el área de LogísticaExcel Intermedio / AvanzadoOfrecemosConvenio de Practicas ProfesionalesSubvención economica de 1200Seguro     El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Bumeran sea responsable por ello.    "
44,/empleos/practicantes-de-enfermeria-clinica-ricardo-palma-1113548000.html?indiceAviso=11,"Practicantes de Enfermería, en Clínica Ricardo Palma - septiembre 2019 - bumeran.com.pe", Importante empresa del rubro salud se encuentra en la búsqueda de Practicantes de Enfermería. REQUISITOS: Egresado o estudiante Técnico de Enfermería.Indispensable contar con horas de prácticas por realizar.Manejo de Microsoft Office a nivel intermedio.FUNCIONES: Brindar apoyo a la enfermera o Técnico en la atención al paciente.Otras funciones asignadas por el jefe inmediato.     El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Bumeran sea responsable por ello.    
45,/empleos/practicante-de-arquitectura-calg-1113577478.html?indiceAviso=12,"PRACTICANTE DE ARQUITECTURA, en CALG - septiembre 2019 - bumeran.com.pe"," Practicante de arquitectura para trabajos de metrados y presupuestos.Requisitos: Tener noción de Instalaciones eléctricas y sanitarias.Manejar Autocas- ExcelResponsable y puntual con entregasHoras de trabajo: 6 horas diarias*Se entrega certificado de prácticas*Trabajo en Mayorazgo, Ate . (De preferencia vivir cerca al distrito)* Remuneración : S/900 mensual     El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Bumeran sea responsable por ello.    "
46,/empleos/practicante-de-marketing-daarm-coaching-y-facilitaciones-1113530983.html?indiceAviso=13,"PRACTICANTE DE MARKETING, en DAARM Coaching y Facilitaciones - agosto 2019 - bumeran.com.pe","  DAARM COACHING Y FACILITACIONES, SE ENCUENTRA EN LA BUSQUEDAD PARA HUÁNUCO:                                Practicantes de la Carrera Universitaria o Tecnica de Marketing Requisitos:Estudiante Universitario o Tecnico.Entusiasta, con muy buena relacion interpersonales.Beneficios:Excelente Ambiente Laboral.Constancia de Practicas.Capacitacion para el crecimiento personal y profesional.     El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Bumeran sea responsable por ello.    "
47,/empleos/practicante-pastelero-panadero-helados-dulchely-1113522988.html?indiceAviso=14,"practicante pastelero/panadero, en HELADOS DULCHELY - agosto 2019 - bumeran.com.pe"," Se requiere practicante Mayor de 18 añosEstudiante o proximo a graduarse de maestro panadero/pastelero/repostero con conocimientos en panadería, repostería mínima de 01 año.Curso de buenas prácticas de manipulación de alimentos.(deseable)Normas de higiene y seguridad.(deseable)Conocimientos en uso de equipos y máquinas de panadería.BeneficiosSalario acorde al mercadoHorario fulltime     El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Bumeran sea responsable por ello.    "
48,/empleos/practicante-profesional-de-contabilidad-forbis-logistics-s.a.-1113571728.html?indiceAviso=15,"PRACTICANTE PROFESIONAL DE CONTABILIDAD  , en Forbis Logistics S.A. - septiembre 2019 - bumeran.com.pe"," PRACTICANTE DE CONTABILIDADSomos una empresa especializada en el transporte de carga aérea y marítima internacional, perteneciente a importante grupo económico. Actualmente nos encontramos en búsqueda de un “Practicante de Contabilidad” con las siguientes características:FUNCIONES:·        Apoyo en el registro diario de las obligaciones por pagar.·        Apoyo en el archivo diario de la facturación de ventas y de compras·        Otras actividades de apoyo en el área.REQUISITOS:·        Recién egresado de la carrera de Contabilidad.·        Experiencia mínima de 6 meses en puestos similares.·        Manejo de MS Office a nivel intermedio - avanzado.·        Disponibilidad para trabajar Callao (Cerca del Aeropuerto) OFRECEMOS:·        Seguro Fola – Practicante·        Subvención de acuerdo al mercado.·        Flexibilidad de horarios.     El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Bumeran sea responsable por ello.    "
